,School Name,SED Code,Location Code,District,Latitude,Longitude,Address (Full),City,Zip,Grades,Grade Low,Grade High,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,Collaborative Teachers %,Collaborative Teachers Rating,Supportive Environment %,Supportive Environment Rating,Effective School Leadership %,Effective School Leadership Rating,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Trust %,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,MiddleSchool_ELA_TotalStudents,MiddleSchool_ELA_Total4s,MiddleSchool_ELA_AIAN4s,MiddleSchool_ELA_Black4s,MiddleSchool_ELA_Hispanic4s,MiddleSchool_ELA_Asian4s,MiddleSchool_ELA_White4s,MiddleSchool_ELA_Multiracial4s,MiddleSchool_ELA_LimitedEng4s,MiddleSchool_ELA_EcoDisadv4s,MiddleSchool_Math_TotalStudents,MiddleSchool_Math_Total4s,MiddleSchool_Math_AIAN4s,MiddleSchool_Math_Black4s,MiddleSchool_Math_Hispanic4s,MiddleSchool_Math_Asian4s,MiddleSchool_Math_White4s,MiddleSchool_Math_Multiracial4s,MiddleSchool_Math_LimitedEng4s,MiddleSchool_Math_EcoDisadv4s,DBN,School,Total_Students,Testers,Offers,Perc_Testers,Perc_Offers,Offer
212,P.S. 214,321200010214,12X214,12,40.839183,-73.88028,"1970 W FARMS RD BRONX, NY 10460",BRONX,10460,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.867,26979.39,0.1,0.02,0.25,0.7,0.01,0.91,0.33,0.85,Meeting Target,0.89,Exceeding Target,0.82,Meeting Target,0.86,Meeting Target,0.78,Approaching Target,0.9,Meeting Target,Meeting Target,2.24,2.36,410,0.04390243902439024,0.0,0.0,0.026829268292682926,0.007317073170731708,0.0,0.0,0.0,0.041463414634146344,394,0.07106598984771574,0.0,0.007614213197969543,0.04314720812182741,0.0,0.0,0.0,0.0,0.06091370558375635,12X214,P.S. 214,140.0,30.0,2.5,21.428571428571427,1.7857142857142856,1
213,SCHOOL OF PERFORMING ARTS,321200010217,12X217,12,40.822084000000004,-73.894038,"977 FOX ST BRONX, NY 10459",BRONX,10459,"06,07,08",06,08,Yes,0.87,,0.21,0.03,0.28,0.67,0.01,0.9,0.38,0.79,Approaching Target,0.77,Approaching Target,0.71,Approaching Target,0.73,Approaching Target,0.82,Meeting Target,0.82,Approaching Target,Approaching Target,2.11,1.98,283,0.007067137809187279,0.0,0.0,0.007067137809187279,0.0,0.0,0.0,0.0,0.007067137809187279,285,0.007017543859649123,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.007017543859649123,12X217,SCHOOL OF PERFORMING ARTS,98.0,13.0,2.5,13.26530612244898,2.5510204081632653,1
214,MOTT HALL V,321200010242,12X242,12,40.831694,-73.877464,"1551 E 172ND ST BRONX, NY 10472",BRONX,10472,"06,07,08,SE",06,08,No,0.795,,0.1,0.04,0.18,0.76,0.01,0.94,0.22,0.82,Meeting Target,0.87,Exceeding Target,0.89,Exceeding Target,0.8,Meeting Target,0.74,Approaching Target,0.92,Exceeding Target,Meeting Target,2.36,2.31,291,0.037800687285223365,0.0,0.003436426116838488,0.024054982817869417,0.0,0.0,0.0,0.0,0.030927835051546393,293,0.023890784982935155,0.0,0.0,0.017064846416382253,0.0,0.0,0.0,0.0,0.023890784982935155,12X242,MOTT HALL V,97.0,13.0,2.5,13.402061855670103,2.5773195876288657,1
215,BRONX LATIN,321200011267,12X267,12,40.827387,-73.900529,"800 HOME ST BRONX, NY 10456",BRONX,10456,"06,07,08,09,10,11,12",06,12,No,0.835,,0.12,0.02,0.21,0.77,0.0,0.94,0.13,0.93,Exceeding Target,0.97,Exceeding Target,0.91,Exceeding Target,0.96,Exceeding Target,0.87,Exceeding Target,0.96,Exceeding Target,Exceeding Target,2.34,2.33,226,0.0752212389380531,0.0,0.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,184,0.03260869565217391,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,12X267,BRONX LATIN,85.0,14.0,2.5,16.470588235294116,2.941176470588235,1
216,EAST BRONX ACADEMY FOR THE FUTURE,321200011271,12X271,12,40.836839000000005,-73.887671,"1716 SOUTHERN BLVD BRONX, NY 10460",BRONX,10460,"06,07,08,09,10,11,12",06,12,Yes,0.853,,0.11,0.01,0.26,0.72,0.01,0.87,0.48,0.85,Meeting Target,0.91,Exceeding Target,0.84,Meeting Target,0.92,Exceeding Target,0.75,Approaching Target,0.93,Meeting Target,Meeting Target,2.23,2.16,230,0.02608695652173913,0.0,0.0,0.013043478260869565,0.0,0.0,0.0,0.0,0.013043478260869565,234,0.038461538461538464,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.038461538461538464,12X271,EAST BRONX ACADEMY FOR THE FUTURE,101.0,2.5,2.5,2.4752475247524752,2.4752475247524752,1
217,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,321200010273,12X273,12,40.848711,-73.888912,"2111 CROTONA AVE BRONX, NY 10457",BRONX,10457,"06,07,08",06,08,No,0.823,,0.08,0.01,0.3,0.67,0.01,0.9,0.37,0.81,Approaching Target,0.92,Meeting Target,0.8,Approaching Target,0.89,Meeting Target,0.78,Meeting Target,0.92,Meeting Target,Approaching Target,2.25,2.19,234,0.021367521367521368,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.017094017094017096,235,0.03404255319148936,0.0,0.0,0.02553191489361702,0.0,0.0,0.0,0.0,0.029787234042553193,12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,87.0,26.0,2.5,29.88505747126437,2.8735632183908044,1
218,FANNIE LOU HAMER MIDDLE SCHOOL,321200010286,12X286,12,40.831394,-73.886584,"1001 JENNINGS ST BRONX, NY 10460",BRONX,10460,"06,07,08,SE",06,08,Yes,0.843,,0.16,0.01,0.26,0.71,0.01,0.92,0.2,0.89,Meeting Target,0.94,Meeting Target,0.86,Meeting Target,0.93,Exceeding Target,0.8,Meeting Target,0.94,Exceeding Target,Meeting Target,2.23,2.17,237,0.029535864978902954,0.0,0.0,0.016877637130801686,0.0,0.0,0.0,0.0,0.029535864978902954,242,0.02066115702479339,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.02066115702479339,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,95.0,12.0,2.5,12.631578947368421,2.631578947368421,1
219,KAPPA III,321200010316,12X316,12,40.845682000000004,-73.88653199999999,"2055 MAPES AVE BRONX, NY 10460",BRONX,10460,"06,07,08",06,08,No,0.841,,0.09,0.02,0.3,0.65,0.02,0.94,0.19,0.92,Exceeding Target,0.93,Exceeding Target,0.86,Meeting Target,0.89,Exceeding Target,0.8,Meeting Target,0.94,Exceeding Target,Meeting Target,2.43,2.52,339,0.05309734513274336,0.0,0.008849557522123894,0.032448377581120944,0.0,0.0,0.0,0.0,0.04424778761061947,342,0.1023391812865497,0.0,0.014619883040935672,0.06725146198830409,0.0,0.0,0.0,0.0,0.0935672514619883,12X316,KAPPA III,121.0,39.0,2.5,32.231404958677686,2.066115702479339,1
220,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",321200010318,12X318,12,40.84385,-73.890063,"1919 PROSPECT AVE BRONX, NY 10457",BRONX,10457,"06,07,08",06,08,No,0.878,,0.19,0.01,0.27,0.7,0.02,0.88,0.38,0.85,Meeting Target,0.79,Meeting Target,0.83,Approaching Target,0.73,Approaching Target,0.79,Meeting Target,0.9,Meeting Target,Meeting Target,2.15,2.16,259,0.003861003861003861,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,260,0.015384615384615385,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",94.0,15.0,2.5,15.957446808510639,2.6595744680851063,1
221,ACCION ACADEMY,321200010341,12X341,12,40.842605,-73.890915,"1825 PROSPECT AVE BRONX, NY 10457",BRONX,10457,"06,07,08",06,08,No,0.903,,0.18,0.02,0.25,0.69,0.03,0.88,0.4,0.85,Exceeding Target,0.91,Exceeding Target,0.83,Approaching Target,0.87,Meeting Target,0.8,Meeting Target,0.92,Meeting Target,Meeting Target,2.2,2.07,142,0.04929577464788732,0.0,0.0,0.035211267605633804,0.0,0.0,0.0,0.0,0.04225352112676056,140,0.02142857142857143,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.014285714285714285,12X341,ACCION ACADEMY,34.0,8.0,2.5,23.52941176470588,7.352941176470589,1
222,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,321200010372,12X372,12,40.843884,-73.88431700000001,"2024 MOHEGAN AVE BRONX, NY 10460",BRONX,10460,"06,07,08,09,10,11,12",06,12,No,0.809,,0.11,0.01,0.27,0.69,0.02,0.87,0.42,0.9,Approaching Target,0.76,Approaching Target,0.83,Approaching Target,0.62,Not Meeting Target,0.78,Approaching Target,0.79,Meeting Target,Meeting Target,2.27,2.24,186,0.010752688172043012,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.010752688172043012,190,0.010526315789473684,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.010526315789473684,12X372,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,66.0,15.0,2.5,22.727272727272727,3.787878787878788,1
223,EMOLIOR ACADEMY,321200010383,12X383,12,40.839183,-73.88028,"1970 W FARMS RD BRONX, NY 10460",BRONX,10460,"06,07,08",06,08,No,0.8390000000000001,,0.21,0.04,0.25,0.64,0.02,0.9,0.37,0.76,Not Meeting Target,0.84,Meeting Target,0.82,Approaching Target,0.83,Meeting Target,0.83,Meeting Target,0.92,Meeting Target,Meeting Target,2.22,2.33,233,0.02145922746781116,0.0,0.004291845493562232,0.008583690987124463,0.0,0.0,0.0,0.0,0.02145922746781116,239,0.02092050209205021,0.0,0.008368200836820083,0.0041841004184100415,0.0,0.0,0.0,0.0,0.02092050209205021,12X383,EMOLIOR ACADEMY,84.0,13.0,2.5,15.476190476190476,2.976190476190476,1
224,ENTRADA ACADEMY,321200010384,12X384,12,40.822084000000004,-73.894038,"977 FOX ST BRONX, NY 10459",BRONX,10459,"06,07,08",06,08,Yes,0.868,,0.33,0.02,0.16,0.8,0.01,0.92,0.23,0.74,Not Meeting Target,0.73,Approaching Target,0.8,Meeting Target,0.7,Not Meeting Target,0.77,Approaching Target,0.85,Approaching Target,Approaching Target,2.04,1.97,217,0.013824884792626729,0.0,0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.004608294930875576,254,0.003937007874015748,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,12X384,ENTRADA ACADEMY,106.0,8.0,2.5,7.547169811320755,2.358490566037736,1
225,P.S. 008 ROBERT FULTON,331300010008,13K008,13,40.700728000000005,-73.992805,"37 HICKS ST BROOKLYN, NY 11201",BROOKLYN,11201,"PK,0K,01,02,03,04,05,07,08",PK,08,No,0.179,111743.74,0.02,0.06,0.14,0.11,0.61,0.96,0.08,0.91,Exceeding Target,0.93,Exceeding Target,0.84,Meeting Target,0.9,Exceeding Target,0.92,Exceeding Target,0.92,Meeting Target,Meeting Target,3.19,3.17,183,0.2459016393442623,0.0,0.03825136612021858,0.01092896174863388,0.0,0.15846994535519127,0.0,0.0,0.03825136612021858,154,0.14285714285714285,0.0,0.006493506493506494,0.012987012987012988,0.0,0.09740259740259741,0.0,0.0,0.006493506493506494,13K008,P.S. 008 ROBERT FULTON,84.0,37.0,11.0,44.047619047619044,13.095238095238097,1
226,M.S. 113 RONALD EDMONDS LEARNING CENTER,331300010113,13K113,13,40.688432,-73.97116899999999,"300 ADELPHI ST BROOKLYN, NY 11205",BROOKLYN,11205,"06,07,08",06,08,No,0.797,,0.03,0.04,0.75,0.18,0.02,0.92,0.28,0.81,Meeting Target,0.79,Approaching Target,0.83,Approaching Target,0.73,Approaching Target,0.76,Approaching Target,0.85,Approaching Target,Approaching Target,2.31,2.21,349,0.04297994269340974,0.0,0.025787965616045846,0.0057306590257879654,0.0,0.0,0.0,0.0,0.03724928366762178,296,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,127.0,34.0,2.5,26.77165354330709,1.968503937007874,1
227,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,331300010265,13K265,13,40.697012,-73.97604399999999,"101 PARK AVE BROOKLYN, NY 11205",BROOKLYN,11205,"06,07,08,09,10,11,12",06,12,No,0.782,,0.05,0.02,0.73,0.23,0.0,0.91,0.36,0.86,Meeting Target,0.85,Meeting Target,0.81,Approaching Target,0.85,Meeting Target,0.79,Meeting Target,0.87,Approaching Target,Meeting Target,2.24,2.08,100,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13K265,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,35.0,2.5,2.5,7.142857142857142,7.142857142857142,1
228,M.S. K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,331300010266,13K266,13,40.678907,-73.9465,"31 NEW YORK AVE BROOKLYN, NY 11216",BROOKLYN,11216,"06,07,08",06,08,No,0.6890000000000001,,0.02,0.01,0.78,0.19,0.01,0.91,0.33,0.84,Approaching Target,0.88,Meeting Target,0.75,Approaching Target,0.85,Meeting Target,0.85,Exceeding Target,0.92,Meeting Target,Approaching Target,2.23,2.1,117,0.03418803418803419,0.0,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.0,0.02564102564102564,117,0.02564102564102564,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,13K266,M.S. K266 - PARK PLACE COMMUNITY MIDDLE SCHOOL,49.0,16.0,2.5,32.6530612244898,5.1020408163265305,1
229,P.S. 282 PARK SLOPE,331300010282,13K282,13,40.676626,-73.977783,"180 6TH AVE BROOKLYN, NY 11217",BROOKLYN,11217,"PK,0K,01,02,03,04,05,06,07,08,SE",PK,08,No,0.555,64025.89,0.04,0.03,0.59,0.25,0.09,0.92,0.26,0.89,Approaching Target,0.78,Meeting Target,0.82,Approaching Target,0.75,Approaching Target,0.89,Meeting Target,0.86,Approaching Target,Approaching Target,2.52,2.51,275,0.07636363636363637,0.0,0.04,0.02909090909090909,0.0,0.0,0.0,0.0,0.05090909090909091,248,0.056451612903225805,0.0,0.024193548387096774,0.020161290322580645,0.0,0.0,0.0,0.0,0.04032258064516129,13K282,P.S. 282 PARK SLOPE,100.0,39.0,2.5,39.0,2.5,1
230,SATELLITE EAST MIDDLE SCHOOL,331300010301,13K301,13,40.685945000000004,-73.94530300000001,"344 MONROE ST BROOKLYN, NY 11216",BROOKLYN,11216,"06,07,08",06,08,Yes,0.856,,0.18,0.17,0.65,0.14,0.02,0.88,0.47,0.89,Approaching Target,0.86,Meeting Target,0.84,Approaching Target,0.8,Approaching Target,0.79,Meeting Target,0.85,Approaching Target,Approaching Target,2.14,1.99,87,0.022988505747126436,0.0,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,89,0.0449438202247191,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,13K301,SATELLITE EAST MIDDLE SCHOOL,36.0,6.0,2.5,16.666666666666664,6.944444444444445,1
231,SATELLITE WEST MIDDLE SCHOOL,331300010313,13K313,13,40.701781,-73.981587,"209 YORK ST BROOKLYN, NY 11201",BROOKLYN,11201,"06,07,08",06,08,No,0.8590000000000001,,0.08,0.04,0.42,0.52,0.0,0.87,0.47,0.91,Meeting Target,0.87,Meeting Target,0.88,Approaching Target,0.84,Meeting Target,0.84,Meeting Target,0.89,Meeting Target,Meeting Target,2.19,2.25,64,0.078125,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,65,0.03076923076923077,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,13K313,DOCK STREET SCHOOL FOR STEAM STUDIES,18.0,2.5,2.5,13.88888888888889,13.88888888888889,1
232,THE URBAN ASSEMBLY UNISON SCHOOL,331300010351,13K351,13,40.684336,-73.960549,"170 GATES AVE BROOKLYN, NY 11238",BROOKLYN,11238,"06,07,08",06,08,No,0.78,,0.16,0.15,0.68,0.14,0.03,0.9,0.37,0.75,Not Meeting Target,0.88,Meeting Target,0.68,Approaching Target,0.89,Exceeding Target,0.86,Exceeding Target,0.87,Meeting Target,Approaching Target,2.21,2.07,135,0.05185185185185185,0.0,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.0,0.0,0.0,0.02962962962962963,141,0.014184397163120567,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0070921985815602835,13K351,THE URBAN ASSEMBLY UNISON SCHOOL,49.0,21.0,2.5,42.857142857142854,5.1020408163265305,1
233,ACADEMY OF ARTS AND LETTERS,331300011492,13K492,13,40.691059,-73.971016,"225 ADELPHI ST BROOKLYN, NY 11205",BROOKLYN,11205,"06,07,08",06,08,No,0.363,63016.09,0.01,0.07,0.39,0.17,0.31,0.95,0.1,0.94,Exceeding Target,0.96,Exceeding Target,0.9,Exceeding Target,0.92,Exceeding Target,0.91,Exceeding Target,0.93,Exceeding Target,Meeting Target,2.82,2.83,104,0.25961538461538464,0.0,0.0673076923076923,0.057692307692307696,0.0,0.0,0.0,0.0,0.09615384615384616,111,0.1981981981981982,0.0,0.08108108108108109,0.04504504504504504,0.0,0.0,0.0,0.0,0.0990990990990991,13K492,ACADEMY OF ARTS AND LETTERS,65.0,24.0,2.5,36.92307692307693,3.8461538461538463,1
234,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,331300011527,13K527,13,40.694639,-73.98830699999999,"283 ADAMS ST BROOKLYN, NY 11201",BROOKLYN,11201,"06,07,08,09,10,11,12",06,12,No,0.695,,0.05,0.05,0.71,0.14,0.08,0.91,0.28,0.84,Exceeding Target,0.89,Exceeding Target,0.82,Meeting Target,0.86,Meeting Target,0.73,Approaching Target,0.88,Meeting Target,Approaching Target,2.36,2.19,137,0.051094890510948905,0.0,0.051094890510948905,0.0,0.0,0.0,0.0,0.0,0.029197080291970802,137,0.029197080291970802,0.0,0.021897810218978103,0.0072992700729927005,0.0,0.0,0.0,0.0,0.021897810218978103,13K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,59.0,11.0,2.5,18.64406779661017,4.23728813559322,1
235,FORT GREENE PREPARATORY ACADEMY,331300010691,13K691,13,40.694425,-73.971627,"100 CLERMONT AVE BROOKLYN, NY 11205",BROOKLYN,11205,"06,07,08",06,08,No,0.701,,0.07,0.02,0.65,0.28,0.04,0.93,0.22,0.74,Approaching Target,0.78,Approaching Target,0.76,Approaching Target,0.7,Approaching Target,0.82,Meeting Target,0.84,Approaching Target,Approaching Target,2.27,2.11,221,0.03619909502262444,0.0,0.02262443438914027,0.00904977375565611,0.0,0.0,0.0,0.0,0.02262443438914027,221,0.01809954751131222,0.0,0.004524886877828055,0.004524886877828055,0.0,0.0,0.0,0.0,0.01809954751131222,13K691,FORT GREENE PREPARATORY ACADEMY,79.0,14.0,2.5,17.72151898734177,3.1645569620253164,1
236,J.H.S. 050 JOHN D. WELLS,331400010050,14K050,14,40.711863,-73.960049,"183 S 3RD ST BROOKLYN, NY 11211",BROOKLYN,11211,"06,07,08",06,08,Yes,0.8220000000000001,,0.21,0.01,0.14,0.82,0.03,0.89,0.4,0.82,Approaching Target,0.8,Approaching Target,0.81,Approaching Target,0.66,Not Meeting Target,0.78,Meeting Target,0.85,Approaching Target,Meeting Target,2.13,2.11,167,0.041916167664670656,0.0,0.0,0.029940119760479042,0.0,0.0,0.0,0.0,0.011976047904191617,183,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14K050,J.H.S. 050 JOHN D. WELLS,89.0,10.0,2.5,11.235955056179774,2.8089887640449436,1
237,JUAN MOREL CAMPOS SECONDARY SCHOOL,331400011071,14K071,14,40.703878,-73.95347199999999,"215 HEYWARD ST BROOKLYN, NY 11206",BROOKLYN,11206,"06,07,08,09,10,11,12",06,12,Yes,0.868,,0.22,0.01,0.15,0.78,0.05,0.9,0.35,0.88,Meeting Target,0.92,Meeting Target,0.82,Meeting Target,0.88,Meeting Target,0.77,Meeting Target,0.91,Meeting Target,Approaching Target,2.06,1.99,188,0.015957446808510637,0.0,0.0,0.015957446808510637,0.0,0.0,0.0,0.0,0.005319148936170213,169,0.005917159763313609,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.005917159763313609,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,87.0,7.0,2.5,8.045977011494253,2.8735632183908044,1
238,P.S. 084 JOSE DE DIEGO,331400010084,14K084,14,40.714822,-73.963516,"250 BERRY ST BROOKLYN, NY 11211",BROOKLYN,11211,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.5770000000000001,57582.52,0.17,0.03,0.03,0.62,0.27,0.93,0.23,0.93,Meeting Target,0.93,Exceeding Target,0.92,Meeting Target,0.84,Meeting Target,0.89,Meeting Target,0.94,Exceeding Target,Approaching Target,2.43,2.45,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,14K084,P.S. 084 JOSE DE DIEGO,68.0,22.0,2.5,32.35294117647059,3.6764705882352944,1
239,JOHN ERICSSON MIDDLE SCHOOL 126,331400010126,14K126,14,40.719769,-73.947968,"424 LEONARD ST BROOKLYN, NY 11222",BROOKLYN,11222,"06,07,08",06,08,Yes,0.777,,0.12,0.02,0.22,0.63,0.12,0.92,0.26,0.87,Meeting Target,0.77,Approaching Target,0.86,Meeting Target,0.66,Approaching Target,0.82,Meeting Target,0.83,Meeting Target,Meeting Target,2.25,2.22,339,0.058997050147492625,0.0,0.011799410029498525,0.029498525073746312,0.0,0.0058997050147492625,0.0,0.0,0.04424778761061947,319,0.02821316614420063,0.0,0.006269592476489028,0.018808777429467086,0.0,0.0,0.0,0.0,0.018808777429467086,14K126,JOHN ERICSSON MIDDLE SCHOOL 126,141.0,28.0,2.5,19.858156028368796,1.773049645390071,1
240,I.S. 318 EUGENIO MARIA DE HOSTOS,331400010318,14K318,14,40.703215,-73.948503,"101 WALTON ST BROOKLYN, NY 11206",BROOKLYN,11206,"06,07,08",06,08,No,0.6779999999999999,,0.05,0.07,0.18,0.62,0.13,0.95,0.14,0.87,Meeting Target,0.91,Meeting Target,0.87,Meeting Target,0.85,Meeting Target,0.78,Meeting Target,0.92,Meeting Target,Meeting Target,2.59,2.63,1359,0.09860191317144959,0.0,0.012509197939661517,0.03164091243561442,0.008830022075055188,0.03384841795437822,0.0,0.0,0.03016924208977189,1164,0.1056701030927835,0.0,0.011168384879725086,0.024054982817869417,0.014604810996563574,0.03951890034364261,0.0,0.000859106529209622,0.03006872852233677,14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,503.0,209.0,28.0,41.5506958250497,5.566600397614314,1
241,CONSELYEA PREPARATORY SCHOOL,331400010577,14K577,14,40.715274,-73.95705699999999,"208 N 5TH ST BROOKLYN, NY 11211",BROOKLYN,11211,"06,07,08",06,08,No,0.551,,0.03,0.03,0.03,0.59,0.35,0.95,0.16,0.92,Exceeding Target,0.91,Exceeding Target,0.88,Meeting Target,0.89,Meeting Target,0.78,Meeting Target,0.92,Meeting Target,Approaching Target,2.85,2.6,473,0.17970401691331925,0.0,0.0,0.08456659619450317,0.006342494714587738,0.0507399577167019,0.0,0.0,0.05708245243128964,404,0.13366336633663367,0.0,0.0,0.04455445544554455,0.0049504950495049506,0.07425742574257425,0.0,0.0,0.027227722772277228,14K577,CONSELYEA PREPARATORY SCHOOL,152.0,102.0,2.5,67.10526315789474,1.644736842105263,1
242,M.S. 582,331400010582,14K582,14,40.708781,-73.93952900000001,"207 BUSHWICK AVE BROOKLYN, NY 11206",BROOKLYN,11206,"06,07,08",06,08,No,0.825,,0.11,0.0,0.23,0.72,0.03,0.92,0.29,0.97,Exceeding Target,0.96,Exceeding Target,0.93,Exceeding Target,0.92,Exceeding Target,0.84,Meeting Target,0.95,Exceeding Target,Meeting Target,2.38,2.15,214,0.03271028037383177,0.0,0.0,0.02336448598130841,0.0,0.004672897196261682,0.0,0.0,0.014018691588785047,211,0.004739336492890996,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,0.0,0.004739336492890996,14K582,M.S. 582,86.0,15.0,2.5,17.441860465116278,2.9069767441860463,1
243,LYONS COMMUNITY SCHOOL,331400011586,14K586,14,40.709765000000004,-73.944519,"223 GRAHAM AVE BROOKLYN, NY 11206",BROOKLYN,11206,"06,07,08,09,10,11,12",06,12,No,0.843,,0.11,0.01,0.4,0.56,0.01,0.88,0.39,0.85,Approaching Target,0.95,Meeting Target,0.84,Meeting Target,0.92,Exceeding Target,0.84,Exceeding Target,0.93,Exceeding Target,Approaching Target,2.11,1.89,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14K586,LYONS COMMUNITY SCHOOL,51.0,2.5,2.5,4.901960784313726,4.901960784313726,1
244,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,331400011614,14K614,14,40.705023,-73.938707,"325 BUSHWICK AVE BROOKLYN, NY 11206",BROOKLYN,11206,"06,07,08,09,10,11,12",06,12,No,0.68,,0.04,0.04,0.58,0.33,0.02,0.92,0.26,0.84,Meeting Target,0.88,Exceeding Target,0.85,Meeting Target,0.83,Meeting Target,0.81,Meeting Target,0.93,Exceeding Target,Meeting Target,2.52,2.44,114,0.02631578947368421,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,116,0.034482758620689655,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,14K614,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,42.0,9.0,2.5,21.428571428571427,5.952380952380952,1
245,M.S. 51 WILLIAM ALEXANDER,331500010051,15K051,15,40.67218,-73.984625,"350 5TH AVE BROOKLYN, NY 11215",BROOKLYN,11215,"06,07,08",06,08,No,0.248,,0.02,0.12,0.1,0.19,0.57,0.97,0.03,0.87,Exceeding Target,0.88,Meeting Target,0.89,Exceeding Target,0.85,Meeting Target,0.74,Approaching Target,0.9,Meeting Target,Exceeding Target,3.5,3.49,961,0.5015608740894901,0.0,0.015608740894901144,0.05202913631633715,0.07700312174817898,0.32778355879292403,0.009365244536940686,0.0,0.06971904266389178,856,0.5385514018691588,0.0,0.02102803738317757,0.05841121495327103,0.08294392523364486,0.35046728971962615,0.014018691588785047,0.002336448598130841,0.07593457943925233,15K051,M.S. 51 WILLIAM ALEXANDER,372.0,286.0,118.0,76.88172043010752,31.72043010752688,1
